ID,Name / Nom,Latitude,Longitude,Prov/Terr,Timezone / Fuseau horaire,wflow_code
02OB011,SAINT-LAURENT (FLEUVE) A LANORAIE,45.95941,-73.21459,QC,UTC-05:00,4000518
02OE012,MEMPHREMAGOG (LAC) A MAGOG,45.26754,-72.1615,QC,UTC-05:00,4000519
02OH001,CHAMPLAIN (LAC) A PHILIPSBURG,45.03965,-73.07806,QC,UTC-05:00,4000520
02OJ007,RICHELIEU (RIVIERE) AUX RAPIDES FRYERS,45.39847,-73.25844,QC,UTC-05:00,4000521
02OJ016,RICHELIEU (RIVIERE) A LA MARINA DE SAINT-JEAN,45.30231,-73.25012,QC,UTC-05:00,4000522
02XA003,LITTLE MECATINA RIVER ABOVE LAC FOURMONT,52.22981,-61.31694,NL,UTC-04:00,4000523
02YA002,BARTLETTS RIVER NEAR ST. ANTHONY,51.44922,-55.64125,NL,UTC-03:30,4000524
02YC001,TORRENT RIVER AT BRISTOL'S POOL,50.60747,-57.15161,NL,UTC-03:30,4000525
02YD002,NORTHEAST BROOK NEAR RODDICKTON,50.92442,-56.11169,NL,UTC-03:30,4000526
02YE001,GREAVETT BROOK ABOVE PORTLAND CREEK POND,50.16231,-57.57753,NL,UTC-03:30,4000527
02YF002,CAT ARM RESERVOIR NEAR SPILLWAY,50.07561,-56.916,NL,UTC-03:30,4000528
02YG001,MAIN RIVER AT PARADISE POOL,49.81067,-57.15942,NL,UTC-03:30,4000529
02YJ001,HARRYS RIVER BELOW HIGHWAY BRIDGE,48.57583,-58.36264,NL,UTC-03:30,4000530
02YK002,LEWASEECHJEECH BROOK AT LITTLE GRAND LAKE,48.62203,-57.93311,NL,UTC-03:30,4000531
02YK005,SHEFFIELD BROOK NEAR TRANS CANADA HIGHWAY,49.33828,-56.66789,NL,UTC-03:30,4000532
02YK008,BOOT BROOK AT TRANS-CANADA HIGHWAY,49.26667,-57.104,NL,UTC-03:30,4000533
02YK010,GRAND LAKE EAST OF GRAND LAKE BROOK,48.66856,-58.08403,NL,UTC-03:30,4000534
02YL001,UPPER HUMBER RIVER NEAR REIDVILLE,49.24292,-57.36025,NL,UTC-03:30,4000535
02YL003,HUMBER RIVER AT HUMBER VILLAGE BRIDGE,48.98286,-57.76058,NL,UTC-03:30,4000536
02YL004,SOUTH BROOK AT PASADENA,49.01228,-57.61142,NL,UTC-03:30,4000537
02YL005,RATTLER BROOK NEAR MCIVERS,49.05831,-58.10519,NL,UTC-03:30,4000538
02YL007,DEER LAKE NEAR GENERATING STATION,49.17014,-57.43825,NL,UTC-03:30,4000539
02YL008,UPPER HUMBER RIVER ABOVE BLACK BROOK,49.61825,-57.2945,NL,UTC-03:30,4000540
02YL009,CORNER BROOK LAKE AT LAKE OUTLET,48.84886,-57.85203,NL,UTC-03:30,4000541
02YL012,STEADY BROOK ABOVE CONFLUENCE TO HUMBER RIVER,48.95319,-57.82775,NL,UTC-03:30,4000542
02YM003,SOUTH WEST BROOK NEAR BAIE VERTE,49.89353,-56.22214,NL,UTC-03:30,4000543
02YM004,INDIAN BROOK DIVERSION ABOVE BIRCHY LAKE,49.36725,-56.61519,NL,UTC-03:30,4000544
02YN002,LLOYDS RIVER BELOW KING GEORGE IV LAKE,48.23981,-57.82814,NL,UTC-03:30,4000545
02YN004,STAR BROOK ABOVE STAR LAKE,48.62731,-57.31136,NL,UTC-03:30,4000546
02YN005,VICTORIA LAKE AT NORTHEAST CONTROL STRUCTURE,48.35733,-57.11508,NL,UTC-03:30,4000547
02YO006,PETERS RIVER NEAR BOTWOOD,49.10383,-55.39669,NL,UTC-03:30,4000548
02YO008,GREAT RATTLING BROOK ABOVE TOTE RIVER CONFLUENCE,48.82667,-55.52869,NL,UTC-03:30,4000549
02YO011,EXPLOITS RIVER BELOW NOEL PAULS BROOK,48.84439,-56.26967,NL,UTC-03:30,4000550
02YO012,SOUTHWEST BROOK AT LEWISPORTE,49.21608,-55.052,NL,UTC-03:30,4000551
02YO013,EXPLOITS RIVER AT BADGER,48.97494,-56.03436,NL,UTC-03:30,4000552
02YO016,EXPLOITS RIVER NEAR MILLERTOWN,48.76008,-56.58242,NL,UTC-03:30,4000553
02YO017,BEOTHUK LAKE AT INDIAN POINT,48.79508,-56.57647,NL,UTC-03:30,4000554
02YO018,EXPLOITS RIVER AT CHARLIE EDWARDS POINT,48.94322,-55.79236,NL,UTC-03:30,4000555
02YO019,BADGER BROOK BELOW FOOT BRIDGE,48.98092,-56.03183,NL,UTC-03:30,4000556
02YQ001,GANDER RIVER AT BIG CHUTE,49.01628,-54.85067,NL,UTC-03:30,4000557
02YQ005,SALMON RIVER NEAR GLENWOOD,49.01128,-54.91689,NL,UTC-03:30,4000558
02YR001,MIDDLE BROOK NEAR GAMBO,48.80739,-54.22256,NL,UTC-03:30,4000559
02YR003,INDIAN BAY BROOK NEAR NORTHWEST ARM,49.04217,-53.88567,NL,UTC-03:30,4000560
02YR004,TRITON BROOK ABOVE GAMBO POND,48.60392,-54.58606,NL,UTC-03:30,4000561
02YS003,SOUTHWEST BROOK AT TERRA NOVA NATIONAL PARK,48.60772,-53.97889,NL,UTC-03:30,4000562
02YS005,TERRA NOVA RIVER AT GLOVERTOWN,48.66275,-54.01525,NL,UTC-03:30,4000563
02YS006,NORTHWEST RIVER AT TERRA NOVA NATIONAL PARK,48.397,-54.20042,NL,UTC-03:30,4000564
02ZA002,HIGHLANDS RIVER AT TRANS-CANADA HIGHWAY,48.10839,-58.78358,NL,UTC-03:30,4000565
02ZB001,ISLE AUX MORTS RIVER BELOW HIGHWAY BRIDGE,47.61333,-59.00978,NL,UTC-03:30,4000566
02ZC002,GRANDY BROOK BELOW TOP POND BROOK,47.85608,-57.73319,NL,UTC-03:30,4000567
02ZC003,WHITE BEAR RIVER ABOVE BIG INDIAN BROOK,47.80097,-57.276,NL,UTC-03:30,4000568
02ZC004,GRANITE LAKE AT EAST END,48.18122,-56.93161,NL,UTC-03:30,4000569
02ZD002,GREY RIVER NEAR GREY RIVER,47.74331,-56.934,NL,UTC-03:30,4000570
02ZD003,R.R. POND NEAR GRANITE LAKE,48.19658,-56.79358,NL,UTC-03:30,4000571
02ZE004,CONNE RIVER AT OUTLET OF CONNE RIVER POND,48.16875,-55.48281,NL,UTC-03:30,4000572
02ZF001,BAY DU NORD RIVER AT BIG FALLS,47.74683,-55.44022,NL,UTC-03:30,4000573
02ZG001,GARNISH RIVER NEAR GARNISH,47.21642,-55.33,NL,UTC-03:30,4000574
02ZG003,SALMONIER RIVER NEAR LAMALINE,46.87781,-55.77619,NL,UTC-03:30,4000575
02ZG004,RATTLE BROOK NEAR BOAT HARBOUR,47.45003,-54.85303,NL,UTC-03:30,4000576
02ZH001,PIPERS HOLE RIVER AT MOTHERS BROOK,47.94667,-54.28433,NL,UTC-03:30,4000577
02ZH002,COME BY CHANCE RIVER NEAR GOOBIES,47.91875,-53.94867,NL,UTC-03:30,4000578
02ZJ001,SOUTHERN BAY RIVER NEAR SOUTHERN BAY,48.38067,-53.67394,NL,UTC-03:30,4000579
02ZJ002,SALMON COVE RIVER NEAR CHAMPNEYS,48.39592,-53.30161,NL,UTC-03:30,4000580
02ZJ003,SHOAL HARBOUR RIVER NEAR CLARENVILLE,48.22017,-54.04964,NL,UTC-03:30,4000581
02ZK001,ROCKY RIVER NEAR COLINET,47.22711,-53.56861,NL,UTC-03:30,4000582
02ZK002,NORTHEAST RIVER NEAR PLACENTIA,47.27397,-53.83872,NL,UTC-03:30,4000583
02ZK004,LITTLE SALMONIER RIVER NEAR NORTH HARBOUR,47.12183,-53.73178,NL,UTC-03:30,4000584
02ZK006,RATTLING BROOK BELOW BRIDGE,47.41419,-53.80733,NL,UTC-03:30,4000585
02ZK007,RATTLING BROOK BIG POND,47.40194,-53.79333,NL,UTC-03:30,4000586
02ZK008,RATTLING BROOK BELOW PLANT DISCHARGE,47.41861,-53.81011,NL,UTC-03:30,4000587
02ZL004,SHEARSTOWN BROOK AT SHEARSTOWN,47.58306,-53.30808,NL,UTC-03:30,4000588
02ZL005,BIG BROOK AT LEAD COVE,48.04278,-53.08211,NL,UTC-03:30,4000589
02ZM006,NORTHEAST POND RIVER AT NORTHEAST POND,47.63464,-52.83656,NL,UTC-03:30,4000590
02ZM008,WATERFORD RIVER AT KILBRIDE,47.52906,-52.74506,NL,UTC-03:30,4000591
02ZM009,SEAL COVE BROOK NEAR CAPPAHAYDEN,46.84628,-52.97258,NL,UTC-03:30,4000592
02ZM016,SOUTH RIVER NEAR HOLYROOD,47.35467,-53.11722,NL,UTC-03:30,4000593
02ZM018,VIRGINIA RIVER AT PLEASANTVILLE,47.58894,-52.69078,NL,UTC-03:30,4000594
02ZM020,LEARYS BROOK AT PRINCE PHILIP DRIVE,47.56425,-52.74847,NL,UTC-03:30,4000595
02ZN002,ST. SHOTTS RIVER NEAR TREPASSEY,46.70989,-53.48558,NL,UTC-03:30,4000596
03NE001,REID BROOK AT OUTLET OF REID POND,56.37314,-62.16144,NL,UTC-04:00,4000597
03NE002,CAMP POND BROOK BELOW CAMP POND,56.34056,-62.11033,NL,UTC-04:00,4000598
03NE003,CAMP POND AT SOUTHWEST END,56.33531,-62.09308,NL,UTC-04:00,4000599
03NE012,TRIBUTARY TO REID BROOK,56.30606,-62.09431,NL,UTC-04:00,4000600
03OA005,WABUSH LAKE AT LAKE OUTLET,53.15167,-66.78544,NL,UTC-04:00,4000601
03OA012,LUCE BROOK BELOW TINTO POND,52.98772,-66.87703,NL,UTC-04:00,4000602
03OA014,WABUSH LAKE AT DOLOMITE ROAD,52.96681,-66.85922,NL,UTC-04:00,4000603
03OA015,FLORA CREEK BELOW TRANS LABRADOR HIGHWAY,52.96336,-66.83672,NL,UTC-04:00,4000604
03OA016,DUMBELL STREAM ABOVE DUMBELL LAKE,52.98611,-66.92011,NL,UTC-04:00,4000605
03OA017,PUMPHOUSE STREAM ABOVE DRUM LAKE,52.97931,-66.95714,NL,UTC-04:00,4000606
03OB007,ELROSS CREEK BELOW PINETTE LAKE INFLOW,54.87775,-67.09972,NL,UTC-04:00,4000607
03OB009,JOAN BROOK BELOW OUTLET OF JOAN LAKE,55.05928,-67.29992,NL,UTC-04:00,4000608
03OD009,CHURCHILL RIVER BELOW METCHIN RIVER,53.23956,-63.28492,NL,UTC-04:00,4000609
03OD010,CHURCHILL RIVER BELOW CHURCHILL FALLS TAILRACE,53.50411,-63.94542,NL,UTC-04:00,4000610
03OE001,CHURCHILL RIVER ABOVE UPPER MUSKRAT FALLS,53.24511,-60.78211,NL,UTC-04:00,4000611
03OE011,PINUS RIVER,53.14739,-61.55856,NL,UTC-04:00,4000612
03OE013,CHURCHILL RIVER ABOVE GRIZZLE RAPIDS,52.97008,-61.44539,NL,UTC-04:00,4000613
03OE014,CHURCHILL RIVER 6.15 KMS BELOW LOWER MUSKRAT FALLS,53.23758,-60.67525,NL,UTC-04:00,4000614
03OE016,CHURCHILL RIVER AT HAPPY VALLEY,53.29542,-60.29258,NL,UTC-04:00,4000615
03OE017,MUD LAKE OUTLET TRIBUTARY AT MUD LAKE,53.30383,-60.16739,NL,UTC-04:00,4000616
03OE018,CHURCHILL RIVER AT END OF MUD LAKE ROAD,53.33483,-60.18836,NL,UTC-04:00,4000617
03OE019,CHURCHILL RIVER BELOW TRAVERSPINE RIVER,53.27939,-60.27275,NL,UTC-04:00,4000618
03PC001,CHURCHILL RIVER ENGLISH POINT,53.337,-60.17203,NL,UTC-04:00,4000619
03PD002,CHURCHILL RIVER OUTLET AT RABBIT ISLAND,53.40217,-60.14939,NL,UTC-04:00,4000620
03QC001,EAGLE RIVER ABOVE FALLS,53.53428,-57.49386,NL,UTC-04:00,4000621
03QC002,ALEXIS RIVER NEAR PORT HOPE SIMPSON,52.64861,-56.87122,NL,UTC-04:00,4000622
04AA003,BACK LAKE NEAR OXFORD HOUSE,54.94486,-95.24761,MB,UTC-06:00,4000623
04AA004,HAYES RIVER BELOW TROUT FALLS,54.85639,-95.12,MB,UTC-06:00,4000624
04AB001,HAYES RIVER BELOW GODS RIVER,56.41667,-92.80917,MB,UTC-06:00,4000625
04AD002,GODS RIVER NEAR SHAMATTAWA,55.85036,-92.09486,MB,UTC-06:00,4000626
04CA002,SEVERN RIVER AT OUTLET OF MUSKRAT DAM LAKE,53.48947,-91.51022,ON,UTC-05:00,4000627
04CA003,ROSEBERRY RIVER ABOVE ROSEBERRY LAKES,52.65536,-92.51352,ON,UTC-05:00,4000628
04CA004,SEVERN RIVER AT OUTLET OF DEER LAKE,52.67395,-93.99134,ON,UTC-05:00,4000629
04CA005,FLANAGAN RIVER AT OUTLET OF NORTH SPIRIT LAKE,52.52675,-93.0532,ON,UTC-05:00,4000630
04CB001,WINDIGO RIVER ABOVE MUSKRAT DAM LAKE,53.35019,-91.79161,ON,UTC-05:00,4000631
04DA001,PIPESTONE RIVER AT KARL LAKE,52.58058,-90.18669,ON,UTC-05:00,4000632
04DA002,WINISK RIVER AT KANUCHUAN RAPIDS,52.95973,-87.68946,ON,UTC-05:00,4000633
04DB001,ASHEWEIG RIVER AT STRAIGHT LAKE,53.71175,-87.95339,ON,UTC-05:00,4000634
04DC001,WINISK RIVER BELOW ASHEWEIG RIVER TRIBUTARY,54.49961,-87.22769,ON,UTC-05:00,4000635
04DC002,SHAMATTAWA RIVER AT OUTLET OF SHAMATTAWA LAKE,54.28975,-85.65153,ON,UTC-05:00,4000636
04EA001,EKWAN RIVER BELOW NORTH WASHAGAMI RIVER,53.80611,-84.91808,ON,UTC-05:00,4000637
04FA001,OTOSKWIN RIVER BELOW BADESDAWA LAKE,51.82325,-89.60214,ON,UTC-05:00,4000638
04FA002,KAWINOGANS RIVER NEAR PICKLE CROW,51.64831,-89.88692,ON,UTC-05:00,4000639
04FA003,PINEIMUTA RIVER AT EYES LAKE,52.30828,-88.76033,ON,UTC-05:00,4000640
04FB001,ATTAWAPISKAT RIVER BELOW ATTAWAPISKAT LAKE,52.08578,-87.05639,ON,UTC-05:00,4000641
04FC001,ATTAWAPISKAT RIVER BELOW MUKETEI RIVER,53.09131,-85.07225,ON,UTC-05:00,4000642
04FC002,ATTAWAPISKAT RIVER ABOVE LAWASHI CHANNEL,52.93225,-83.36764,ON,UTC-05:00,4000643
04FC003,MUKETEI RIVER NEAR OTOSKWIN-ATTAWAPISKAT RIVER PROVINCIAL PARK,52.86667,-86.24056,ON,UTC-05:00,4000644
04GA002,CAT RIVER BELOW WESLEYAN LAKE,51.17378,-91.59458,ON,UTC-05:00,4000645
04GA003,PASHKOKOGAN RIVER AT OUTLET OF PASHKOKOGAN LAKE,51.0374,-90.19796,ON,UTC-05:00,4000646
04GB004,OGOKI RIVER ABOVE WHITECLAY LAKE,50.86842,-88.93161,ON,UTC-05:00,4000647
04GB005,BRIGHTSAND RIVER AT MOBERLEY,49.61131,-90.58081,ON,UTC-05:00,4000648
04GC002,ALBANY RIVER BELOW ACHAPI LAKE,51.36658,-89.42228,ON,UTC-05:00,4000649
04GD001,ALBANY RIVER ABOVE NOTTIK ISLAND,51.64153,-86.391,ON,UTC-05:00,4000650
04HA001,ALBANY RIVER NEAR HAT ISLAND,51.33056,-83.83333,ON,UTC-05:00,4000651
04HA002,ALBANY RIVER ABOVE FISHING CREEK ISLAND,51.85381,-82.97542,ON,UTC-05:00,4000652
04HA003,STOOPING RIVER ABOVE THE MOUTH,51.93056,-82.01553,ON,UTC-05:00,4000653
04JC002,NAGAGAMI RIVER AT HIGHWAY NO. 11,49.77289,-84.53694,ON,UTC-05:00,4000654
04JD005,PAGWACHUAN RIVER AT HIGHWAY NO. 11,49.76419,-85.22619,ON,UTC-05:00,4000655
04JD006,KENOGAMISIS LAKE NEAR GERALDTON,49.69208,-86.88125,ON,UTC-05:00,4000656
04JF001,LITTLE CURRENT RIVER AT PERCY LAKE,50.66119,-86.53625,ON,UTC-05:00,4000657
04JG001,KENOGAMI RIVER NEAR MAMMAMATTAWA,50.42286,-84.38153,ON,UTC-05:00,4000658
04KA001,KWETABOHIGAN RIVER NEAR THE MOUTH,51.16083,-80.86394,ON,UTC-05:00,4000659
04LA002,MATTAGAMI RIVER NEAR TIMMINS,48.40431,-81.44836,ON,UTC-05:00,4000660
04LA003,TATACHIKAPIKA RIVER NEAR TIMMINS,48.32972,-81.58017,ON,UTC-05:00,4000661
04LA004,MOUNTJOY RIVER NEAR TIMMINS,48.34506,-81.33264,ON,UTC-05:00,4000662
04LA005,MINISINAKWA RIVER NEAR GOGAMA,47.71519,-81.61261,ON,UTC-05:00,4000663
04LA006,MOLLIE RIVER AT HIGHWAY NO. 144,47.49611,-81.84878,ON,UTC-05:00,4000664
04LB002,KAMISKOTIA RIVER ABOVE ENID CREEK,48.62664,-81.63033,ON,UTC-05:00,4000665
04LC002,IVANHOE LAKE NEAR FOLEYET,48.18275,-82.50111,ON,UTC-05:00,4000666
04LC003,IVANHOE RIVER AT FOLEYET,48.25021,-82.44381,ON,UTC-05:00,4000667
04LD001,GROUNDHOG RIVER AT FAUQUIER,49.31084,-82.04143,ON,UTC-05:00,4000668
04LE002,NEMEGOSENDA RIVER NEAR CHAPLEAU,47.93817,-83.06069,ON,UTC-05:00,4000669
04LF001,KAPUSKASING RIVER AT KAPUSKASING,49.41442,-82.43994,ON,UTC-05:00,4000670
04LG004,MOOSE RIVER ABOVE MOOSE RIVER,50.75158,-81.45139,ON,UTC-05:00,4000671
04LJ001,MISSINAIBI RIVER AT MATTICE,49.61108,-83.26778,ON,UTC-05:00,4000672
04LK001,MATTAWISHKWIA RIVER AT HEARST,49.68281,-83.6568,ON,UTC-05:00,4000673
04LM001,MISSINAIBI RIVER BELOW WABOOSE RIVER,50.58544,-82.091,ON,UTC-05:00,4000674
04MB002,DRIFTWOOD RIVER AT MONTEITH,48.64457,-80.67467,ON,UTC-05:00,4000675
04MB005,WATABEAG LAKE AT WATABEAG LAKE DAM,48.29289,-80.54489,ON,UTC-05:00,4000676
04MD005,PORCUPINE LAKE NEAR PORCUPINE,48.47781,-81.19044,ON,UTC-05:00,4000677
04ME003,ABITIBI RIVER AT ONAKAWANA,50.60292,-81.41464,ON,UTC-05:00,4000678
04MF001,NORTH FRENCH RIVER NEAR THE MOUTH,51.07672,-80.76408,ON,UTC-05:00,4000679
05AA004,PINCHER CREEK AT PINCHER CREEK,49.4864,-113.94769,AB,UTC-07:00,4000680
05AA008,CROWSNEST RIVER AT FRANK,49.59732,-114.41064,AB,UTC-07:00,4000681
05AA011,MILL CREEK NEAR THE MOUTH,49.46951,-114.13424,AB,UTC-07:00,4000682
05AA022,CASTLE RIVER NEAR BEAVER MINES,49.48866,-114.14438,AB,UTC-07:00,4000683
05AA024,OLDMAN RIVER NEAR BROCKET,49.55781,-113.82272,AB,UTC-07:00,4000684
05AA027,RACEHORSE CREEK NEAR THE MOUTH,49.83779,-114.42059,AB,UTC-07:00,4000685
05AA028,CASTLE RIVER AT RANGER STATION,49.39745,-114.3399,AB,UTC-07:00,4000686
05AA030,GOLD CREEK NEAR FRANK,49.60185,-114.40054,AB,UTC-07:00,4000687
05AA032,OLDMAN RESERVOIR NEAR PINCHER CREEK,49.61204,-114.05328,AB,UTC-07:00,4000688
05AA034,PINCHER CREEK AT FRONT RANGE ROAD,49.30934,-114.0751,AB,UTC-07:00,4000689
05AA035,OLDMAN RIVER AT RANGE ROAD NO. 13A,49.72769,-114.08649,AB,UTC-07:00,4000690
05AB005,TROUT CREEK NEAR GRANUM,49.97735,-113.68603,AB,UTC-07:00,4000691
05AB013,BEAVER CREEK NEAR BROCKET,49.63938,-113.7953,AB,UTC-07:00,4000692
05AB019,LETHBRIDGE NORTHERN IRRIGATION DISTRICT CANAL ABOVE OLDMAN FLUME,49.68706,-113.57692,AB,UTC-07:00,4000693
05AB021,WILLOW CREEK NEAR CLARESHOLM,50.01852,-113.71484,AB,UTC-07:00,4000694
05AB037,CHAIN LAKES RESERVOIR NEAR NANTON,50.20184,-114.19006,AB,UTC-07:00,4000695
05AB040,WILLOW CREEK AT SECONDARY NO. 532,50.24177,-114.35117,AB,UTC-07:00,4000696
05AB041,WILLOW CREEK AT OXLY RANCH,50.1291,-113.84663,AB,UTC-07:00,4000697
05AB042,PINE COULEE DIVERSION CANAL BELOW HEAD GATES,50.128,-113.78713,AB,UTC-07:00,4000698
05AB044,PINE COULEE RESERVOIR NEAR STAVELY,50.12167,-113.74902,AB,UTC-07:00,4000699
05AB045,PINE COULEE OUTFLOW BELOW RESERVOIR,50.12018,-113.75108,AB,UTC-07:00,4000700
05AC003,LITTLE BOW RIVER AT CARMANGAY,50.12765,-113.11819,AB,UTC-07:00,4000701
05AC012,LITTLE BOW RIVER BELOW TRAVERS DAM,50.1712,-112.72277,AB,UTC-07:00,4000702
05AC017,LOMOND LATERAL NEAR HEADGATE,50.21455,-112.66189,AB,UTC-07:00,4000703
05AC023,LITTLE BOW RIVER NEAR THE MOUTH,49.89987,-112.50553,AB,UTC-07:00,4000704
05AC031,MOSQUITO CREEK NEAR THE MOUTH,50.25185,-113.55414,AB,UTC-07:00,4000705
05AD003,WATERTON RIVER NEAR WATERTON PARK,49.11366,-113.8394,AB,UTC-07:00,4000706
05AD005,BELLY RIVER NEAR MOUNTAIN VIEW,49.0996,-113.69772,AB,UTC-07:00,4000707
05AD007,OLDMAN RIVER NEAR LETHBRIDGE,49.70942,-112.86288,AB,UTC-07:00,4000708
05AD010,DRYWOOD CREEK NEAR THE MOUTH,49.29441,-113.79424,AB,UTC-07:00,4000709
05AD013,UNITED IRRIGATION DISTRICT CANAL NEAR HILL SPRING,49.21804,-113.63324,AB,UTC-07:00,4000710
05AD017,MOUNTAIN VIEW IRRIGATION DISTRICT CANAL,49.07972,-113.68889,AB,UTC-07:00,4000711
05AD021,BELLY - ST. MARY DIVERSION CANAL,49.33607,-113.55406,AB,UTC-07:00,4000712
05AD025,WATERTON LAKE AT WATERTON PARK,49.0536,-113.90705,AB,UTC-07:00,4000713
05AD026,WATERTON RESERVOIR,49.32023,-113.68416,AB,UTC-07:00,4000714
05AD027,WATERTON - BELLY DIVERSION CANAL,49.32703,-113.63383,AB,UTC-07:00,4000715
05AD028,WATERTON RIVER NEAR GLENWOOD,49.43336,-113.48478,AB,UTC-07:00,4000716
05AD035,PRAIRIE BLOOD COULEE NEAR LETHBRIDGE,49.56628,-112.95427,AB,UTC-07:00,4000717
05AD037,PIYAMI DRAIN NEAR PICTURE BUTTE,49.83062,-112.76438,AB,UTC-07:00,4000718
05AD041,BELLY RIVER NEAR GLENWOOD,49.35212,-113.48044,AB,UTC-07:00,4000719
05AD042,YARROW CREEK AT SPREAD EAGLE ROAD,49.23194,-113.96078,AB,UTC-07:00,4000720
05AE002,LEE CREEK AT CARDSTON,49.19971,-113.29652,AB,UTC-07:00,4000721
05AE005,ROLPH CREEK NEAR KIMBALL,49.12501,-113.14256,AB,UTC-07:00,4000722
05AE006,ST. MARY RIVER NEAR LETHBRIDGE,49.57346,-112.84671,AB,UTC-07:00,4000723
05AE016,POTHOLE CREEK AT RUSSELL'S RANCH,49.56554,-112.82741,AB,UTC-07:00,4000724
05AE021,MAGRATH IRRIGATION DISTRICT CANAL NEAR SPRING COULEE,49.34839,-113.05515,AB,UTC-07:00,4000725
05AE025,ST. MARY RESERVOIR NEAR SPRING COULEE,49.36305,-113.11456,AB,UTC-07:00,4000726
05AE026,CANADIAN ST. MARY CANAL NEAR SPRING COULEE,49.34363,-113.04353,AB,UTC-07:00,4000727
05AF030,MILK RIVER RIDGE RESERVOIR,49.38129,-112.59025,AB,UTC-07:00,4000728
05AF034,MANYBERRIES CREEK AT HIGHWAY NO. 889,49.39369,-110.67849,AB,UTC-07:00,4000729
05AG003,EXPANSE COULEE NEAR THE MOUTH,49.98871,-112.08224,AB,UTC-07:00,4000730
05AG006,OLDMAN RIVER NEAR THE MOUTH,49.91889,-111.8,AB,UTC-07:00,4000731
05AH001,BOXELDER CREEK NEAR WALSH,49.96179,-109.98937,SK,UTC-07:00,4000732
05AH002,MACKAY CREEK AT WALSH,49.94091,-110.04722,AB,UTC-07:00,4000733
05AH005,SEVEN PERSONS CREEK AT MEDICINE HAT,50.02365,-110.68351,AB,UTC-07:00,4000734
05AH025,ELKWATER LAKE AT ELKWATER,49.66198,-110.28902,AB,UTC-07:00,4000735
05AH037,GROS VENTRE CREEK NEAR DUNMORE,49.88778,-110.50711,AB,UTC-07:00,4000736
05AH041,PEIGAN CREEK NEAR PAKOWKI ROAD,49.5805,-110.9437,AB,UTC-07:00,4000737
05AH047,SAM LAKE TRIBUTARY NEAR SCHULER,50.16348,-110.25759,AB,UTC-07:00,4000738
05AH048,CAVAN LAKE NEAR DUNMORE,49.94392,-110.40067,AB,UTC-07:00,4000739
05AH052,ROSS CREEK AT HIGHWAY NO. 41,50.00557,-110.53291,AB,UTC-07:00,4000740
05AH054,CYPRESS VIEW RESERVOIR NEAR ELKWATER,49.80078,-110.12886,AB,UTC-07:00,4000741
05AH055,MCALPINE CREEK RESERVOIR NEAR ELKWATER,49.70875,-110.16249,AB,UTC-07:00,4000742
05AH056,MACKAY CREEK RESERVOIR NEAR ELKWATER,49.71534,-110.12849,AB,UTC-07:00,4000743
05AH057,BULLSHEAD RESERVOIR NEAR ELKWATER,49.67757,-110.51437,AB,UTC-07:00,4000744
05AH058,SPRUCE COULEE RESERVOIR NEAR ELKWATER,49.67929,-110.18288,AB,UTC-07:00,4000745
05AJ001,SOUTH SASKATCHEWAN RIVER AT MEDICINE HAT,50.04209,-110.67754,AB,UTC-07:00,4000746
05BA001,BOW RIVER AT LAKE LOUISE,51.4286,-116.18894,AB,UTC-07:00,4000747
05BA002,PIPESTONE RIVER NEAR LAKE LOUISE,51.43311,-116.17495,AB,UTC-07:00,4000748
05BB001,BOW RIVER AT BANFF,51.17223,-115.57177,AB,UTC-07:00,4000749
05BC001,SPRAY RIVER AT BANFF,51.16018,-115.55447,AB,UTC-07:00,4000750
05BG006,WAIPAROUS CREEK NEAR THE MOUTH,51.28281,-114.83841,AB,UTC-07:00,4000751
05BG010,GHOST RIVER ABOVE WAIPAROUS CREEK,51.27003,-114.92553,AB,UTC-07:00,4000752
05BH004,BOW RIVER AT CALGARY,51.05027,-114.05146,AB,UTC-07:00,4000753
05BH005,BOW RIVER NEAR COCHRANE,51.17374,-114.46643,AB,UTC-07:00,4000754
05BH013,JUMPINGPOUND CREEK NEAR COX HILL,51.00233,-114.93814,AB,UTC-07:00,4000755
05BH014,NOSE CREEK ABOVE AIRDRIE,51.31191,-114.02759,AB,UTC-07:00,4000756
05BH015,JUMPINGPOUND CREEK AT TOWNSHIP ROAD NO. 252,51.12831,-114.5675,AB,UTC-07:00,4000757
05BH016,WEST NOSE CREEK AT CALGARY,51.19012,-114.14123,AB,UTC-07:00,4000758
05BJ001,ELBOW RIVER BELOW GLENMORE DAM,51.01279,-114.0932,AB,UTC-07:00,4000759
05BJ004,ELBOW RIVER AT BRAGG CREEK,50.94851,-114.56986,AB,UTC-07:00,4000760
05BJ010,ELBOW RIVER AT SARCEE BRIDGE,50.9935,-114.16989,AB,UTC-07:00,4000761
05BK001,FISH CREEK NEAR PRIDDIS,50.88547,-114.32684,AB,UTC-07:00,4000762
05BL004,HIGHWOOD RIVER BELOW LITTLE BOW CANAL,50.58563,-113.86936,AB,UTC-07:00,4000763
05BL007,STIMSON CREEK NEAR PEKISKO,50.43056,-114.16517,AB,UTC-07:00,4000764
05BL012,SHEEP RIVER AT OKOTOKS,50.72389,-113.97347,AB,UTC-07:00,4000765
05BL013,THREEPOINT CREEK NEAR MILLARVILLE,50.77113,-114.27874,AB,UTC-07:00,4000766
05BL014,SHEEP RIVER AT BLACK DIAMOND,50.68855,-114.24491,AB,UTC-07:00,4000767
